"행정구역","2026년01월_계_총인구수","2026년01월_계_연령구간인구수","2026년01월_계_0~9세","2026년01월_계_10~19세","2026년01월_계_20~29세","2026년01월_계_30~39세","2026년01월_계_40~49세","2026년01월_계_50~59세","2026년01월_계_60~69세","2026년01월_계_70~79세","2026년01월_계_80~89세","2026년01월_계_90~99세","2026년01월_계_100세 이상","2026년01월_남_총인구수","2026년01월_남_연령구간인구수","2026년01월_남_0~9세","2026년01월_남_10~19세","2026년01월_남_20~29세","2026년01월_남_30~39세","2026년01월_남_40~49세","2026년01월_남_50~59세","2026년01월_남_60~69세","2026년01월_남_70~79세","2026년01월_남_80~89세","2026년01월_남_90~99세","2026년01월_남_100세 이상","2026년01월_여_총인구수","2026년01월_여_연령구간인구수","2026년01월_여_0~9세","2026년01월_여_10~19세","2026년01월_여_20~29세","2026년01월_여_30~39세","2026년01월_여_40~49세","2026년01월_여_50~59세","2026년01월_여_60~69세","2026년01월_여_70~79세","2026년01월_여_80~89세","2026년01월_여_90~99세","2026년01월_여_100세 이상","2026년02월_계_총인구수","2026년02월_계_연령구간인구수","2026년02월_계_0~9세","2026년02월_계_10~19세","2026년02월_계_20~29세","2026년02월_계_30~39세","2026년02월_계_40~49세","2026년02월_계_50~59세","2026년02월_계_60~69세","2026년02월_계_70~79세","2026년02월_계_80~89세","2026년02월_계_90~99세","2026년02월_계_100세 이상","2026년02월_남_총인구수","2026년02월_남_연령구간인구수","2026년02월_남_0~9세","2026년02월_남_10~19세","2026년02월_남_20~29세","2026년02월_남_30~39세","2026년02월_남_40~49세","2026년02월_남_50~59세","2026년02월_남_60~69세","2026년02월_남_70~79세","2026년02월_남_80~89세","2026년02월_남_90~99세","2026년02월_남_100세 이상","2026년02월_여_총인구수","2026년02월_여_연령구간인구수","2026년02월_여_0~9세","2026년02월_여_10~19세","2026년02월_여_20~29세","2026년02월_여_30~39세","2026년02월_여_40~49세","2026년02월_여_50~59세","2026년02월_여_60~69세","2026년02월_여_70~79세","2026년02월_여_80~89세","2026년02월_여_90~99세","2026년02월_여_100세 이상","2026년03월_계_총인구수","2026년03월_계_연령구간인구수","2026년03월_계_0~9세","2026년03월_계_10~19세","2026년03월_계_20~29세","2026년03월_계_30~39세","2026년03월_계_40~49세","2026년03월_계_50~59세","2026년03월_계_60~69세","2026년03월_계_70~79세","2026년03월_계_80~89세","2026년03월_계_90~99세","2026년03월_계_100세 이상","2026년03월_남_총인구수","2026년03월_남_연령구간인구수","2026년03월_남_0~9세","2026년03월_남_10~19세","2026년03월_남_20~29세","2026년03월_남_30~39세","2026년03월_남_40~49세","2026년03월_남_50~59세","2026년03월_남_60~69세","2026년03월_남_70~79세","2026년03월_남_80~89세","2026년03월_남_90~99세","2026년03월_남_100세 이상","2026년03월_여_총인구수","2026년03월_여_연령구간인구수","2026년03월_여_0~9세","2026년03월_여_10~19세","2026년03월_여_20~29세","2026년03월_여_30~39세","2026년03월_여_40~49세","2026년03월_여_50~59세","2026년03월_여_60~69세","2026년03월_여_70~79세","2026년03월_여_80~89세","2026년03월_여_90~99세","2026년03월_여_100세 이상","2026년04월_계_총인구수","2026년04월_계_연령구간인구수","2026년04월_계_0~9세","2026년04월_계_10~19세","2026년04월_계_20~29세","2026년04월_계_30~39세","2026년04월_계_40~49세","2026년04월_계_50~59세","2026년04월_계_60~69세","2026년04월_계_70~79세","2026년04월_계_80~89세","2026년04월_계_90~99세","2026년04월_계_100세 이상","2026년04월_남_총인구수","2026년04월_남_연령구간인구수","2026년04월_남_0~9세","2026년04월_남_10~19세","2026년04월_남_20~29세","2026년04월_남_30~39세","2026년04월_남_40~49세","2026년04월_남_50~59세","2026년04월_남_60~69세","2026년04월_남_70~79세","2026년04월_남_80~89세","2026년04월_남_90~99세","2026년04월_남_100세 이상","2026년04월_여_총인구수","2026년04월_여_연령구간인구수","2026년04월_여_0~9세","2026년04월_여_10~19세","2026년04월_여_20~29세","2026년04월_여_30~39세","2026년04월_여_40~49세","2026년04월_여_50~59세","2026년04월_여_60~69세","2026년04월_여_70~79세","2026년04월_여_80~89세","2026년04월_여_90~99세","2026년04월_여_100세 이상","2026년05월_계_총인구수","2026년05월_계_연령구간인구수","2026년05월_계_0~9세","2026년05월_계_10~19세","2026년05월_계_20~29세","2026년05월_계_30~39세","2026년05월_계_40~49세","2026년05월_계_50~59세","2026년05월_계_60~69세","2026년05월_계_70~79세","2026년05월_계_80~89세","2026년05월_계_90~99세","2026년05월_계_100세 이상","2026년05월_남_총인구수","2026년05월_남_연령구간인구수","2026년05월_남_0~9세","2026년05월_남_10~19세","2026년05월_남_20~29세","2026년05월_남_30~39세","2026년05월_남_40~49세","2026년05월_남_50~59세","2026년05월_남_60~69세","2026년05월_남_70~79세","2026년05월_남_80~89세","2026년05월_남_90~99세","2026년05월_남_100세 이상","2026년05월_여_총인구수","2026년05월_여_연령구간인구수","2026년05월_여_0~9세","2026년05월_여_10~19세","2026년05월_여_20~29세","2026년05월_여_30~39세","2026년05월_여_40~49세","2026년05월_여_50~59세","2026년05월_여_60~69세","2026년05월_여_70~79세","2026년05월_여_80~89세","2026년05월_여_90~99세","2026년05월_여_100세 이상","2026년06월_계_총인구수","2026년06월_계_연령구간인구수","2026년06월_계_0~9세","2026년06월_계_10~19세","2026년06월_계_20~29세","2026년06월_계_30~39세","2026년06월_계_40~49세","2026년06월_계_50~59세","2026년06월_계_60~69세","2026년06월_계_70~79세","2026년06월_계_80~89세","2026년06월_계_90~99세","2026년06월_계_100세 이상","2026년06월_남_총인구수","2026년06월_남_연령구간인구수","2026년06월_남_0~9세","2026년06월_남_10~19세","2026년06월_남_20~29세","2026년06월_남_30~39세","2026년06월_남_40~49세","2026년06월_남_50~59세","2026년06월_남_60~69세","2026년06월_남_70~79세","2026년06월_남_80~89세","2026년06월_남_90~99세","2026년06월_남_100세 이상","2026년06월_여_총인구수","2026년06월_여_연령구간인구수","2026년06월_여_0~9세","2026년06월_여_10~19세","2026년06월_여_20~29세","2026년06월_여_30~39세","2026년06월_여_40~49세","2026년06월_여_50~59세","2026년06월_여_60~69세","2026년06월_여_70~79세","2026년06월_여_80~89세","2026년06월_여_90~99세","2026년06월_여_100세 이상"
"서울특별시 도봉구 (1132000000)","299,545","299,545","11,731","21,157","33,122","37,202","39,550","51,922","53,183","33,402","15,838","2,366","72","144,493","144,493","6,109","10,974","16,169","19,109","19,901","24,953","24,887","15,381","6,341","655","14","155,052","155,052","5,622","10,183","16,953","18,093","19,649","26,969","28,296","18,021","9,497","1,711","58","299,295","299,295","11,649","21,105","32,983","37,082","39,446","51,857","53,213","33,602","15,894","2,392","72","144,374","144,374","6,056","10,957","16,121","19,027","19,864","24,931","24,894","15,483","6,360","666","15","154,921","154,921","5,593","10,148","16,862","18,055","19,582","26,926","28,319","18,119","9,534","1,726","57","299,065","299,065","11,572","21,113","32,852","37,084","39,262","51,695","53,236","33,828","15,937","2,412","74","144,178","144,178","6,005","10,970","16,031","19,020","19,761","24,882","24,891","15,542","6,387","674","15","154,887","154,887","5,567","10,143","16,821","18,064","19,501","26,813","28,345","18,286","9,550","1,738","59","298,839","298,839","11,547","21,039","32,676","37,090","39,175","51,584","53,305","33,971","15,947","2,432","73","144,125","144,125","5,986","10,933","15,971","19,043","19,721","24,837","24,943","15,598","6,391","685","17","154,714","154,714","5,561","10,106","16,705","18,047","19,454","26,747","28,362","18,373","9,556","1,747","56","298,571","298,571","11,464","20,982","32,501","37,126","39,133","51,438","53,325","34,108","15,972","2,451","71","144,013","144,013","5,958","10,897","15,887","19,079","19,684","24,745","24,986","15,660","6,409","690","18","154,558","154,558","5,506","10,085","16,614","18,047","19,449","26,693","28,339","18,448","9,563","1,761","53","298,225","298,225","11,439","20,951","32,350","37,078","39,091","51,340","53,244","34,179","16,023","2,457","73","143,845","143,845","5,930","10,881","15,827","19,079","19,655","24,698","24,944","15,688","6,441","684","18","154,380","154,380","5,509","10,070","16,523","17,999","19,436","26,642","28,300","18,491","9,582","1,773","55"
"서울특별시 노원구 (1135000000)","482,461","482,461","22,746","43,825","60,581","61,089","68,741","83,777","72,411","45,075","20,658","3,472","86","230,693","230,693","11,686","22,669","30,442","30,859","32,915","40,210","33,535","19,873","7,599","888","17","251,768","251,768","11,060","21,156","30,139","30,230","35,826","43,567","38,876","25,202","13,059","2,584","69","482,293","482,293","22,719","43,908","60,296","60,931","68,772","83,654","72,414","45,358","20,663","3,493","85","230,633","230,633","11,674","22,675","30,349","30,778","32,962","40,138","33,549","19,980","7,605","907","16","251,660","251,660","11,045","21,233","29,947","30,153","35,810","43,516","38,865","25,378","13,058","2,586","69","482,487","482,487","22,652","44,192","60,387","61,151","68,484","83,212","72,445","45,611","20,720","3,547","86","230,739","230,739","11,625","22,833","30,409","30,883","32,834","39,941","33,555","20,077","7,638","928","16","251,748","251,748","11,027","21,359","29,978","30,268","35,650","43,271","38,890","25,534","13,082","2,619","70","482,097","482,097","22,628","43,940","60,257","61,403","68,285","83,019","72,371","45,782","20,746","3,580","86","230,465","230,465","11,628","22,693","30,270","31,047","32,735","39,805","33,526","20,162","7,652","931","16","251,632","251,632","11,000","21,247","29,987","30,356","35,550","43,214","38,845","25,620","13,094","2,649","70","481,589","481,589","22,468","43,764","60,170","61,561","68,066","82,780","72,351","45,920","20,828","3,597","84","230,173","230,173","11,563","22,574","30,200","31,145","32,642","39,697","33,508","20,226","7,666","938","14","251,416","251,416","10,905","21,190","29,970","30,416","35,424","43,083","38,843","25,694","13,162","2,659","70","481,053","481,053","22,430","43,514","59,934","61,844","67,968","82,545","72,260","46,015","20,870","3,588","85","229,866","229,866","11,554","22,438","30,048","31,270","32,589","39,592","33,479","20,242","7,698","942","14","251,187","251,187","10,876","21,076","29,886","30,574","35,379","42,953","38,781","25,773","13,172","2,646","71"
"서울특별시 은평구 (1138000000)","454,860","454,860","20,290","33,520","55,567","66,789","64,403","76,701","69,024","44,266","21,250","2,977","73","215,076","215,076","10,476","17,036","25,779","32,573","31,738","36,890","32,040","19,158","8,462","905","19","239,784","239,784","9,814","16,484","29,788","34,216","32,665","39,811","36,984","25,108","12,788","2,072","54","454,341","454,341","20,101","33,401","55,361","66,632","64,241","76,652","69,056","44,531","21,269","3,020","77","214,765","214,765","10,373","16,986","25,679","32,459","31,666","36,839","32,059","19,307","8,455","923","19","239,576","239,576","9,728","16,415","29,682","34,173","32,575","39,813","36,997","25,224","12,814","2,097","58","454,109","454,109","20,056","33,334","55,080","66,801","63,989","76,475","69,092","44,799","21,327","3,081","75","214,621","214,621","10,351","16,925","25,542","32,532","31,537","36,793","32,066","19,441","8,481","932","21","239,488","239,488","9,705","16,409","29,538","34,269","32,452","39,682","37,026","25,358","12,846","2,149","54","453,550","453,550","19,954","33,224","54,820","66,824","63,826","76,308","69,113","44,876","21,409","3,123","73","214,346","214,346","10,299","16,861","25,433","32,535","31,461","36,716","32,085","19,481","8,515","939","21","239,204","239,204","9,655","16,363","29,387","34,289","32,365","39,592","37,028","25,395","12,894","2,184","52","453,398","453,398","19,837","33,145","54,686","66,960","63,682","76,204","69,147","45,009","21,508","3,145","75","214,279","214,279","10,240","16,821","25,381","32,599","31,409","36,634","32,116","19,544","8,570","943","22","239,119","239,119","9,597","16,324","29,305","34,361","32,273","39,570","37,031","25,465","12,938","2,202","53","453,212","453,212","19,784","33,079","54,464","67,057","63,699","76,113","69,118","45,119","21,548","3,157","74","214,139","214,139","10,218","16,801","25,263","32,658","31,388","36,565","32,107","19,591","8,572","954","22","239,073","239,073","9,566","16,278","29,201","34,399","32,311","39,548","37,011","25,528","12,976","2,203","52"
"서울특별시 서대문구 (1141000000)","299,942","299,942","15,113","21,683","44,714","45,036","41,990","47,684","41,789","25,865","13,866","2,147","55","141,721","141,721","7,747","10,758","20,355","22,167","20,671","23,160","19,624","11,258","5,307","664","10","158,221","158,221","7,366","10,925","24,359","22,869","21,319","24,524","22,165","14,607","8,559","1,483","45","300,175","300,175","15,031","21,859","44,784","44,926","41,981","47,659","41,863","25,971","13,866","2,180","55","141,730","141,730","7,679","10,810","20,378","22,101","20,660","23,128","19,690","11,293","5,315","666","10","158,445","158,445","7,352","11,049","24,406","22,825","21,321","24,531","22,173","14,678","8,551","1,514","45","300,594","300,594","14,952","21,978","44,908","45,159","41,851","47,567","41,912","26,127","13,873","2,215","52","141,744","141,744","7,637","10,863","20,352","22,187","20,587","23,032","19,734","11,343","5,325","674","10","158,850","158,850","7,315","11,115","24,556","22,972","21,264","24,535","22,178","14,784","8,548","1,541","42","300,395","300,395","14,907","21,896","44,731","45,353","41,794","47,479","41,925","26,180","13,845","2,233","52","141,593","141,593","7,625","10,814","20,240","22,295","20,547","22,952","19,758","11,360","5,309","683","10","158,802","158,802","7,282","11,082","24,491","23,058","21,247","24,527","22,167","14,820","8,536","1,550","42","300,236","300,236","14,864","21,833","44,642","45,432","41,678","47,417","41,918","26,262","13,873","2,262","55","141,438","141,438","7,620","10,781","20,125","22,293","20,498","22,905","19,774","11,414","5,329","687","12","158,798","158,798","7,244","11,052","24,517","23,139","21,180","24,512","22,144","14,848","8,544","1,575","43","299,810","299,810","14,883","21,698","44,450","45,494","41,609","47,306","41,843","26,304","13,906","2,262","55","141,189","141,189","7,639","10,701","20,017","22,300","20,456","22,891","19,725","11,430","5,331","687","12","158,621","158,621","7,244","10,997","24,433","23,194","21,153","24,415","22,118","14,874","8,575","1,575","43"
"서울특별시 마포구 (1144000000)","357,232","357,232","18,168","25,687","54,339","64,551","54,473","55,803","42,695","25,593","13,652","2,224","47","165,786","165,786","9,296","12,808","23,408","30,289","26,147","27,049","20,077","10,830","5,213","662","7","191,446","191,446","8,872","12,879","30,931","34,262","28,326","28,754","22,618","14,763","8,439","1,562","40","357,136","357,136","18,058","25,754","54,289","64,380","54,475","55,809","42,693","25,748","13,646","2,239","45","165,689","165,689","9,250","12,848","23,328","30,201","26,168","27,018","20,078","10,921","5,198","672","7","191,447","191,447","8,808","12,906","30,961","34,179","28,307","28,791","22,615","14,827","8,448","1,567","38","356,966","356,966","17,975","25,727","54,160","64,534","54,242","55,715","42,682","25,972","13,651","2,258","50","165,646","165,646","9,209","12,836","23,277","30,288","26,083","26,953","20,099","11,006","5,213","673","9","191,320","191,320","8,766","12,891","30,883","34,246","28,159","28,762","22,583","14,966","8,438","1,585","41","356,894","356,894","17,967","25,716","53,961","64,601","54,193","55,740","42,712","26,041","13,632","2,280","51","165,611","165,611","9,225","12,816","23,199","30,299","26,059","26,966","20,127","11,037","5,192","681","10","191,283","191,283","8,742","12,900","30,762","34,302","28,134","28,774","22,585","15,004","8,440","1,599","41","356,856","356,856","17,942","25,688","53,819","64,651","54,121","55,794","42,694","26,118","13,666","2,313","50","165,653","165,653","9,211","12,829","23,153","30,338","26,042","26,952","20,152","11,072","5,194","700","10","191,203","191,203","8,731","12,859","30,666","34,313","28,079","28,842","22,542","15,046","8,472","1,613","40","356,487","356,487","17,856","25,644","53,618","64,549","54,121","55,772","42,674","26,183","13,689","2,331","50","165,403","165,403","9,162","12,777","23,067","30,258","26,051","26,902","20,168","11,101","5,203","704","10","191,084","191,084","8,694","12,867","30,551","34,291","28,070","28,870","22,506","15,082","8,486","1,627","40"
"서울특별시 양천구 (1147000000)","424,606","424,606","22,542","46,250","46,414","51,695","69,320","71,934","62,323","37,843","14,019","2,201","65","206,634","206,634","11,543","23,927","23,193","25,705","33,276","35,527","29,635","17,633","5,645","540","10","217,972","217,972","10,999","22,323","23,221","25,990","36,044","36,407","32,688","20,210","8,374","1,661","55","424,499","424,499","22,633","46,116","46,129","51,600","69,452","71,762","62,375","38,073","14,069","2,223","67","206,594","206,594","11,608","23,841","23,040","25,655","33,359","35,475","29,646","17,743","5,666","551","10","217,905","217,905","11,025","22,275","23,089","25,945","36,093","36,287","32,729","20,330","8,403","1,672","57","423,666","423,666","22,532","45,931","45,775","51,668","69,101","71,492","62,346","38,364","14,149","2,242","66","206,106","206,106","11,568","23,692","22,867","25,654","33,209","35,340","29,637","17,872","5,703","553","11","217,560","217,560","10,964","22,239","22,908","26,014","35,892","36,152","32,709","20,492","8,446","1,689","55","422,900","422,900","22,422","45,777","45,475","51,656","68,862","71,361","62,387","38,479","14,141","2,273","67","205,756","205,756","11,522","23,619","22,702","25,667","33,100","35,289","29,662","17,918","5,703","564","10","217,144","217,144","10,900","22,158","22,773","25,989","35,762","36,072","32,725","20,561","8,438","1,709","57","422,070","422,070","22,300","45,670","45,151","51,578","68,662","71,184","62,347","38,639","14,182","2,293","64","205,328","205,328","11,466","23,579","22,513","25,633","32,991","35,204","29,639","17,991","5,733","570","9","216,742","216,742","10,834","22,091","22,638","25,945","35,671","35,980","32,708","20,648","8,449","1,723","55","421,247","421,247","22,175","45,595","44,916","51,502","68,533","71,015","62,194","38,717","14,254","2,284","62","204,885","204,885","11,402","23,521","22,331","25,648","32,920","35,120","29,569","18,003","5,788","574","9","216,362","216,362","10,773","22,074","22,585","25,854","35,613","35,895","32,625","20,714","8,466","1,710","53"
"서울특별시 강서구 (1150000000)","549,536","549,536","26,525","40,069","71,210","96,222","81,618","81,413","78,922","50,431","19,739","3,287","100","262,496","262,496","13,617","20,463","31,712","47,809","41,061","39,921","36,257","22,843","7,938","860","15","287,040","287,040","12,908","19,606","39,498","48,413","40,557","41,492","42,665","27,588","11,801","2,427","85","549,050","549,050","26,389","39,939","70,904","95,950","81,643","81,376","78,897","50,710","19,822","3,321","99","262,142","262,142","13,571","20,384","31,475","47,658","41,102","39,844","36,276","22,973","7,978","865","16","286,908","286,908","12,818","19,555","39,429","48,292","40,541","41,532","42,621","27,737","11,844","2,456","83","548,985","548,985","26,291","39,894","70,548","96,362","81,367","81,160","78,882","51,135","19,880","3,368","98","262,058","262,058","13,525","20,362","31,333","47,868","40,933","39,753","36,257","23,124","7,995","892","16","286,927","286,927","12,766","19,532","39,215","48,494","40,434","41,407","42,625","28,011","11,885","2,476","82","548,716","548,716","26,206","39,839","70,279","96,449","81,260","81,071","78,845","51,344","19,926","3,399","98","261,899","261,899","13,470","20,353","31,176","47,940","40,844","39,744","36,232","23,200","8,027","899","14","286,817","286,817","12,736","19,486","39,103","48,509","40,416","41,327","42,613","28,144","11,899","2,500","84","548,622","548,622","26,163","39,777","69,924","96,591","81,276","80,990","78,760","51,605","20,016","3,424","96","261,856","261,856","13,431","20,317","31,059","47,983","40,883","39,665","36,212","23,305","8,079","908","14","286,766","286,766","12,732","19,460","38,865","48,608","40,393","41,325","42,548","28,300","11,937","2,516","82","548,515","548,515","26,101","39,803","69,662","96,634","81,283","81,016","78,639","51,753","20,113","3,413","98","261,729","261,729","13,375","20,321","30,962","47,975","40,860","39,672","36,160","23,364","8,120","906","14","286,786","286,786","12,726","19,482","38,700","48,659","40,423","41,344","42,479","28,389","11,993","2,507","84"
"서울특별시 구로구 (1153000000)","383,226","383,226","19,426","26,924","45,706","61,397","54,598","59,975","57,927","38,947","16,115","2,167","44","187,220","187,220","9,997","13,584","21,783","31,336","27,929","29,921","27,529","17,696","6,806","632","7","196,006","196,006","9,429","13,340","23,923","30,061","26,669","30,054","30,398","21,251","9,309","1,535","37","382,800","382,800","19,242","26,865","45,596","61,292","54,425","60,005","57,873","39,123","16,135","2,199","45","187,037","187,037","9,915","13,556","21,733","31,280","27,870","29,916","27,535","17,768","6,811","646","7","195,763","195,763","9,327","13,309","23,863","30,012","26,555","30,089","30,338","21,355","9,324","1,553","38","382,836","382,836","19,196","26,870","45,495","61,453","54,281","59,724","57,941","39,364","16,236","2,232","44","186,998","186,998","9,874","13,574","21,689","31,347","27,793","29,784","27,534","17,885","6,856","655","7","195,838","195,838","9,322","13,296","23,806","30,106","26,488","29,940","30,407","21,479","9,380","1,577","37","382,718","382,718","19,153","26,818","45,288","61,624","54,190","59,694","57,876","39,501","16,284","2,248","42","186,886","186,886","9,840","13,558","21,587","31,444","27,736","29,738","27,485","17,948","6,888","656","6","195,832","195,832","9,313","13,260","23,701","30,180","26,454","29,956","30,391","21,553","9,396","1,592","36","382,652","382,652","19,102","26,772","45,057","61,836","54,141","59,616","57,860","39,615","16,349","2,261","43","186,790","186,790","9,831","13,521","21,461","31,537","27,675","29,705","27,478","18,001","6,912","663","6","195,862","195,862","9,271","13,251","23,596","30,299","26,466","29,911","30,382","21,614","9,437","1,598","37","382,633","382,633","19,065","26,704","45,049","61,915","54,106","59,519","57,816","39,741","16,407","2,266","45","186,738","186,738","9,827","13,493","21,425","31,560","27,653","29,646","27,474","18,034","6,954","664","8","195,895","195,895","9,238","13,211","23,624","30,355","26,453","29,873","30,342","21,707","9,453","1,602","37"
"서울특별시 금천구 (1154500000)","223,012","223,012","8,262","12,023","31,419","39,776","27,501","34,992","36,992","21,621","9,164","1,238","24","112,008","112,008","4,218","6,114","14,965","21,847","14,817","17,601","18,306","9,980","3,816","337","7","111,004","111,004","4,044","5,909","16,454","17,929","12,684","17,391","18,686","11,641","5,348","901","17","222,809","222,809","8,174","11,982","31,310","39,762","27,456","34,885","37,050","21,751","9,172","1,242","25","111,903","111,903","4,164","6,101","14,914","21,858","14,807","17,522","18,336","10,037","3,817","340","7","110,906","110,906","4,010","5,881","16,396","17,904","12,649","17,363","18,714","11,714","5,355","902","18","222,712","222,712","8,145","11,949","31,218","39,874","27,391","34,637","37,106","21,880","9,220","1,268","24","111,810","111,810","4,143","6,089","14,831","21,902","14,793","17,361","18,396","10,098","3,839","352","6","110,902","110,902","4,002","5,860","16,387","17,972","12,598","17,276","18,710","11,782","5,381","916","18","222,726","222,726","8,122","11,937","31,107","39,993","27,372","34,548","37,089","22,000","9,257","1,277","24","111,777","111,777","4,135","6,066","14,742","21,948","14,795","17,321","18,401","10,157","3,845","361","6","110,949","110,949","3,987","5,871","16,365","18,045","12,577","17,227","18,688","11,843","5,412","916","18","222,655","222,655","8,073","11,911","31,020","40,075","27,351","34,461","37,087","22,066","9,300","1,288","23","111,758","111,758","4,116","6,042","14,700","21,991","14,798","17,301","18,373","10,203","3,860","368","6","110,897","110,897","3,957","5,869","16,320","18,084","12,553","17,160","18,714","11,863","5,440","920","17","222,503","222,503","8,062","11,874","30,857","40,127","27,353","34,335","37,137","22,109","9,334","1,290","25","111,649","111,649","4,109","6,021","14,617","22,006","14,804","17,238","18,382","10,221","3,876","367","8","110,854","110,854","3,953","5,853","16,240","18,121","12,549","17,097","18,755","11,888","5,458","923","17"
"서울특별시 영등포구 (1156000000)","371,228","371,228","19,649","22,351","52,482","74,205","52,073","53,859","48,914","31,008","14,410","2,221","56","181,063","181,063","10,016","11,516","23,250","37,305","26,701","27,101","24,208","14,264","5,964","725","13","190,165","190,165","9,633","10,835","29,232","36,900","25,372","26,758","24,706","16,744","8,446","1,496","43","371,055","371,055","19,474","22,363","52,384","74,050","52,080","53,909","48,941","31,105","14,444","2,250","55","180,918","180,918","9,928","11,512","23,199","37,184","26,697","27,117","24,248","14,304","5,997","720","12","190,137","190,137","9,546","10,851","29,185","36,866","25,383","26,792","24,693","16,801","8,447","1,530","43","371,177","371,177","19,465","22,325","52,327","74,412","51,885","53,695","49,033","31,232","14,460","2,288","55","180,925","180,925","9,905","11,477","23,170","37,338","26,576","27,047","24,296","14,352","6,012","740","12","190,252","190,252","9,560","10,848","29,157","37,074","25,309","26,648","24,737","16,880","8,448","1,548","43","371,471","371,471","19,502","22,332","52,085","74,788","51,862","53,713","49,069","31,288","14,458","2,320","54","181,073","181,073","9,932","11,480","23,077","37,492","26,583","27,038","24,331","14,360","6,016","752","12","190,398","190,398","9,570","10,852","29,008","37,296","25,279","26,675","24,738","16,928","8,442","1,568","42","371,772","371,772","19,496","22,349","51,858","75,027","51,919","53,741","49,111","31,383","14,500","2,335","53","181,192","181,192","9,936","11,497","22,980","37,582","26,582","27,033","24,377","14,398","6,030","764","13","190,580","190,580","9,560","10,852","28,878","37,445","25,337","26,708","24,734","16,985","8,470","1,571","40","371,867","371,867","19,539","22,351","51,706","75,168","51,992","53,677","49,045","31,466","14,550","2,321","52","181,242","181,242","9,961","11,491","22,926","37,660","26,591","27,021","24,357","14,418","6,045","759","13","190,625","190,625","9,578","10,860","28,780","37,508","25,401","26,656","24,688","17,048","8,505","1,562","39"
"서울특별시 동작구 (1159000000)","371,748","371,748","17,285","24,852","59,634","61,559","50,995","56,388","49,944","33,209","15,535","2,291","56","179,368","179,368","8,880","12,733","28,336","31,436","25,646","27,454","23,202","14,481","6,487","701","12","192,380","192,380","8,405","12,119","31,298","30,123","25,349","28,934","26,742","18,728","9,048","1,590","44","371,746","371,746","17,141","25,028","59,504","61,480","50,822","56,426","50,026","33,338","15,613","2,313","55","179,409","179,409","8,819","12,809","28,326","31,394","25,548","27,487","23,251","14,522","6,528","713","12","192,337","192,337","8,322","12,219","31,178","30,086","25,274","28,939","26,775","18,816","9,085","1,600","43","372,236","372,236","17,123","25,183","59,493","61,867","50,606","56,406","50,004","33,450","15,686","2,363","55","179,595","179,595","8,819","12,869","28,323","31,546","25,452","27,454","23,261","14,586","6,545","727","13","192,641","192,641","8,304","12,314","31,170","30,321","25,154","28,952","26,743","18,864","9,141","1,636","42","372,250","372,250","17,119","25,098","59,337","62,130","50,585","56,340","49,938","33,526","15,732","2,393","52","179,606","179,606","8,798","12,858","28,205","31,701","25,442","27,459","23,214","14,619","6,567","731","12","192,644","192,644","8,321","12,240","31,132","30,429","25,143","28,881","26,724","18,907","9,165","1,662","40","372,327","372,327","17,184","25,072","59,142","62,240","50,561","56,362","49,858","33,625","15,799","2,433","51","179,647","179,647","8,845","12,829","28,112","31,772","25,456","27,428","23,226","14,638","6,584","745","12","192,680","192,680","8,339","12,243","31,030","30,468","25,105","28,934","26,632","18,987","9,215","1,688","39","371,999","371,999","17,195","24,943","59,040","62,224","50,513","56,362","49,709","33,629","15,893","2,441","50","179,484","179,484","8,860","12,770","28,015","31,791","25,416","27,431","23,188","14,623","6,635","744","11","192,515","192,515","8,335","12,173","31,025","30,433","25,097","28,931","26,521","19,006","9,258","1,697","39"
"서울특별시 관악구 (1162000000)","477,657","477,657","13,821","23,573","101,295","94,163","57,635","64,521","59,954","41,443","18,937","2,272","43","240,188","240,188","7,026","11,927","48,513","52,624","31,169","33,175","28,680","18,353","8,015","700","6","237,469","237,469","6,795","11,646","52,782","41,539","26,466","31,346","31,274","23,090","10,922","1,572","37","478,195","478,195","13,701","23,837","101,607","94,012","57,603","64,490","59,972","41,602","19,004","2,323","44","240,381","240,381","6,964","12,041","48,636","52,518","31,180","33,157","28,706","18,428","8,018","727","6","237,814","237,814","6,737","11,796","52,971","41,494","26,423","31,333","31,266","23,174","10,986","1,596","38","478,468","478,468","13,604","23,981","101,639","94,333","57,428","64,255","59,888","41,848","19,072","2,376","44","240,443","240,443","6,895","12,074","48,609","52,683","31,083","33,104","28,652","18,542","8,051","743","7","238,025","238,025","6,709","11,907","53,030","41,650","26,345","31,151","31,236","23,306","11,021","1,633","37","478,144","478,144","13,592","23,866","101,354","94,527","57,306","64,154","59,866","41,889","19,159","2,385","46","240,211","240,211","6,893","12,006","48,406","52,786","31,021","33,039","28,666","18,561","8,076","750","7","237,933","237,933","6,699","11,860","52,948","41,741","26,285","31,115","31,200","23,328","11,083","1,635","39","478,154","478,154","13,493","23,713","101,222","94,814","57,267","64,093","59,848","41,990","19,244","2,423","47","240,236","240,236","6,855","11,909","48,328","52,992","31,011","32,985","28,672","18,593","8,122","762","7","237,918","237,918","6,638","11,804","52,894","41,822","26,256","31,108","31,176","23,397","11,122","1,661","40","477,797","477,797","13,428","23,578","100,974","94,944","57,252","64,000","59,785","42,066","19,310","2,414","46","240,032","240,032","6,817","11,841","48,183","53,051","31,028","32,923","28,653","18,636","8,135","758","7","237,765","237,765","6,611","11,737","52,791","41,893","26,224","31,077","31,132","23,430","11,175","1,656","39"
